GEO_ID;GEO_ID_F;NAME;NAICS2017;ciiu4;grupo;NAICS2017_F;NAICS2017_LABEL;YEAR;RCPTOT;RCPTOT_S;PAYANN;PAYANN_S;EMP;EMP_S;EMPQ1PW;EMPQ1PW_S;HOURS;HOURS_S;PAYANPW;PAYANPW_S;CSTMTOT;CSTMTOT_S;CSTMPRT;CSTMPRT_S;CSTRSL;CSTRSL_S;CSTFU;CSTFU_S;CSTELEC;CSTELEC_S;CSTCNT;CSTCNT_S;ELECPCH;ELECPCH_S;ELECGEN;ELECGEN_S;ELECSLD;ELECSLD_S;VALADD;VALADD_S;INVTOTB;INVTOTB_S;INVFINB;INVFINB_S;INVWIPB;INVWIPB_S;INVMATB;INVMATB_S;INVTOTE;INVTOTE_S;INVFINE;INVFINE_S;INVWIPE;INVWIPE_S;INVMATE;INVMATE_S;RPTOT;RPTOT_S;RPBLD;RPBLD_S;RPMCH;RPMCH_S;PCHTT;PCHTT_S;PCHTEMP;PCHTEMP_S;PCHCMPQ;PCHCMPQ_S;PCHEXSO;PCHEXSO_S;PCHDAPR;PCHDAPR_S;PCHCSVC;PCHCSVC_S;PCHRPR;PCHRPR_S;PCHRFUS;PCHRFUS_S;PCHADVT;PCHADVT_S;PCHPRTE;PCHPRTE_S;PCHTAX;PCHTAX_S;PCHOEXP;PCHOEXP_S
0100000US;null;United States;333993;2819;28;null;Packaging machinery manufacturing;2018;7140802;0.8;1417337;1.4;20054;2.4;11368;2.4;22574;3.2;589786;2.6;3479971;1.3;2938546;1.4;437080;2.1;8018;5.4;23153;3.7;73174;3.9;228813;1.8;D;D;0;X;3759970;1.6;1048073;1.4;405911;2.9;343475;3.3;298687;1.1;1167999;1.1;432493;3.4;416031;1.8;319475;1.2;62335;10.7;51914;12.8;10421;10.1;638545;14.6;144314(s);47.7;10444;11.1;11252;8.8;8105;15.1;13735;5.4;32209;11.0;7007;16.6;27679;8.8;40312;7.6;18697;11.5;324791;7.4
0100000US;null;United States;333994;2815;28;null;Industrial process furnace and oven manufacturing;2018;2576713;1.4;706738;1.0;10698;1.2;6288;1.7;13318;1.5;306807;1.7;1117562;1.8;968271;1.8;76212;2.5;5037;2.1;16510;1.7;51533;18.5;161718;1.9;D;D;0;X;1496090;1.6;390874;1.9;47159;8.5;152120;2.8;191595;2.0;437640;2.1;49049;5.0;187170;4.3;201422;1.7;36312;2.2;30374;2.3;5938;3.7;248037;5.2;32863;6.9;4938;17.6;4737;4.9;3544;9.4;5921;7.3;14206;4.5;4469;9.8;12347;7.2;26676;6.8;11278;6.5;127059;6.4
0100000US;null;United States;333995;2812;28;null;Fluid power cylinder and actuator manufacturing;2018;7768617;0.4;1695275;0.3;22014;0.3;14879;0.3;30088;0.5;939480;0.5;4044304;0.6;3597887;0.6;260943;0.7;9030;1.3;49103;0.7;127340;0.5;543124;0.6;D;D;0;X;3769862;0.9;1419198;0.2;362253;0.7;375062;0.8;681883;0.5;1611573;0.6;358340;0.9;424523;0.5;828709;1.1;58296;1.5;32551;2.3;25744;1.4;787775;1.9;84413;2.9;43386;1.0;16329;2.3;23832;0.8;10567;3.4;62570;5.6;7512;3.6;18387;2.9;50212;1.9;20983;2.3;449584;2.4
0100000US;null;United States;333996;2812;28;null;Fluid power pump and motor manufacturing;2018;4570999;0.3;757551;0.3;10343;0.2;6728;0.3;14128;0.2;423120;0.4;2638741;0.4;2232967;0.4;330298;0.1;4615;2.1;25288;1.0;45572;0.5;353139;0.8;D;D;0;X;2006649;0.3;688027;0.4;297298;0.5;149339;0.5;241389;1.0;781575;0.3;346995;0.5;174032;0.6;260547;1.0;24048;2.7;15318;3.6;8730;1.2;320552;2.4;40891;2.5;11772;2.2;11065;0.6;4685;3.6;10864;1.0;39998;2.3;4328;5.5;4317;1.3;33367;1.2;12219;2.8;147047;3.8
0100000US;null;United States;333997;2651;26;null;Scale and balance manufacturing;2018;1027003;0.4;199112;0.4;3152;0.1;1636;0.4;3418;0.6;89621;0.6;585882;0.4;394766;0.7;184816;0.1;1192;0.3;3891;0.2;1217;28.5;37606;2.0;D;D;0;X;458760;0.9;166594;1.4;72779;3.7;21653;8.0;72162;2.0;187776;0.8;81983;0.2;30088;2.1;75705;1.8;4049;2.4;3540;2.7;509;0.0;77035;4.1;23758;0.9;1431;7.2;1289;6.1;425;12.7;1600;6.4;5464;4.1;808;5.1;7900;9.8;7449;8.6;1588;8.1;25321;6.4
0100000US;null;United States;333999;2599;25;null;All other miscellaneous general purpose machinery manufacturing;2018;16952638;0.5;3823057;0.5;54720;0.5;32177;1.1;61541;1.4;1612716;1.5;7539112;0.9;6481291;1.0;612204;1.7;25225;2.6;99293;2.0;321099;0.8;1078147;1.4;1039(s);50.3;D;D;9418608;0.5;2648294;1.4;900611;0.8;728954;2.4;1018728;2.1;2638917;1.4;896241;1.5;738407;2.6;1004269;1.9;171761;2.0;145346;2.2;26415;2.2;1577749;2.5;195727;3.9;45721;3.9;44675;2.9;23532;4.0;39288;11.9;112386;4.2;33993;5.7;53946;2.8;169126;2.7;64908;4.2;794449;3.3
0100000US;null;United States;334111;2620;26;null;Electronic computer manufacturing;2018;10020377;0.1;1336307;0.1;16680;0.1;5645;0.2;10647;0.2;262460;0.5;7636882;0.1;7426479;0.0;87093;0.0;3554;0.0;41332;0.1;78424;0.0;498279;0.1;D;D;0;X;2485696;0.5;1747430;0.1;682977;0.1;212641;0.1;851812;0.1;1824119;0.1;647528;0.1;350292;0.1;826299;0.1;55487;0.0;50905;0.0;4582;0.0;670568;0.1;60719;0.0;9656;0.0;7231;0.0;6950;0.1;12440;0.2;10718;0.0;4775;0.0;36075;0.2;95790;0.1;17438;0.5;408776;0.0
0100000US;null;United States;334112;2620;26;null;Computer storage device manufacturing;2018;4981042;0.1;566663;0.3;7009;0.5;3060;0.1;5786;0.3;149756;0.1;727487;0.6;547357;0.5;D;D;D;D;32327;0.3;27803;8.0;315609;0.6;0;X;0;X;4230243;0.1;601643;0.3;262401;0.4;118022;0.1;221220;0.3;772978;0.1;240000;0.1;117111;0.2;415867;0.1;17767;2.1;16338;2.1;1429;2.4;142010;3.2;27962;0.4;3990;10.7;5427;1.1;1189;0.0;2602;7.4;23753;0.6;3942;0.3;5333;2.8;20685;2.1;5153;3.9;41974;7.9
0100000US;null;United States;334118;2620;26;null;Computer terminal and other computer peripheral equipment manufacturing;2018;6636670;0.5;1357856;0.7;16998;0.7;7595;0.8;14644;1.2;384217;1.0;2500233;1.7;2336998;1.9;D;D;D;D;20900;3.9;52120;9.2;232581;6.0;D;D;D;D;4109123;1.1;942954;1.0;265200;2.8;152736;1.6;525018;1.1;927911;2.4;221820;5.3;168804;3.1;537287;4.9;79355;2.5;68983;2.8;10372;0.3;707874;5.9;53030;5.7;11284;6.9;19376;2.5;8491;3.3;13690;3.9;13239;5.0;6215;11.6;44591;2.1;127523;6.2;14378;5.5;396056;8.7
0100000US;null;United States;334210;2630;26;null;Telephone apparatus manufacturing;2018;4849637;0.2;975652;0.4;12699;0.3;5478;0.5;9687;1.1;333058;0.7;2685727;0.2;2399888;0.2;215701;0.1;3643;1.2;25677;0.2;40818;0.7;221769;0.4;0;X;0;X;2127318;0.4;903882;0.6;383096;0.6;215254;0.6;305532;2.4;816209;1.2;366843;0.5;194916;2.1;254450;5.6;64863;0.3;57634;0.3;7230;1.1;520279;1.8;32114;1.2;5399;5.3;9551;2.0;13227;1.9;8632;4.1;14722;3.2;5111;2.9;10642;11.0;75361;1.4;12203;7.6;333317;1.8
0100000US;null;United States;334220;2630;26;null;Radio and television broadcasting and wireless communications equipment manufacturing;2018;25516899;0.5;6103480;0.5;65358;0.5;28398;0.6;50352;0.7;2023140;0.8;10599693;0.8;9713292;0.9;364887;1.3;19077;2.6;110562;0.3;391875;0.6;1308721;0.4;0;X;0;X;15135884;0.7;3433701;0.6;1062020;1.0;1144677;0.6;1227004;1.0;3681629;0.7;1125660;0.7;1299714;0.3;1256255;1.6;291556;0.6;256681;0.6;34875;0.3;2591174;2.1;226951;1.2;86697;4.3;111351;1.0;65215;4.3;108864;1.6;75888;2.0;20885;0.9;140246;3.6;269157;2.5;168557;0.7;1317364;3.5
0100000US;null;United States;334290;2630;26;null;Other communications equipment manufacturing;2018;4504667;0.3;834440;0.9;11958;0.8;5485;1.4;10596;0.9;245906;1.4;1808873;0.9;1563046;0.8;200424;2.1;3331;0.2;11501;0.3;30572;1.4;144447;0.3;0;X;D;D;2716734;0.6;508679;0.7;187230;1.0;96670;0.3;224780;1.1;546830;0.6;203388;2.6;101452;5.8;241989;0.9;39803;1.9;36061;1.9;3742;9.8;357384;2.5;28872;1.3;4415;4.7;3454;12.1;7581;1.4;8057;5.9;9777;3.3;1076;7.5;17203;3.1;31383;3.9;8016;12.7;237549;2.8
0100000US;null;United States;334310;2640;26;null;Audio and video equipment manufacturing;2018;3062929;1.4;619107;1.6;10849;1.0;6070;1.7;10231;0.3;208424;0.9;1414521;1.4;1052421;1.1;310287;5.1;2763;1.7;9075;0.9;39975;0.4;83673;1.5;0;X;0;X;1699783;0.9;626081;0.3;275180;0.2;55497;3.1;295405;1.0;700179;1.4;299737;2.9;82314;0.3;318128;1.2;44490;1.9;41401;1.9;3089;1.5;429713;4.9;20991;1.0;5776;2.7;5555;3.2;2588;6.5;9596;2.7;7636;2.5;1821;4.6;43111;6.7;40748;2.3;13071;2.3;278821;6.5
0100000US;null;United States;334412;2610;26;null;Bare printed circuit board manufacturing;2018;4499684;1.4;1138184;1.5;22391;1.3;17023;1.1;29871;1.4;797407;1.4;1948267;1.6;1775104;1.6;22645;5.2;14212;7.2;61645;10.2;74661;3.1;611752;2.1;D;D;0;X;2551698;1.6;718106;1.6;95633;3.3;247969;3.5;374503;1.1;707155;1.9;91213;5.3;252670;4.3;363272;1.3;68128;3.5;59623;3.6;8505;6.7;419219;5.5;54008;7.4;9195;5.4;6621;14.6;2571;19.3;8746;7.7;74832;5.6;24221;6.0;6361;9.1;42841;14.2;23225;13.5;166598;7.1
